account_id,probability_score_n
WvvTOPbLTH0J,1.371088728774339e-05
fvmRPyF2ojQf,6.308044248726219e-05
LPNY3guP8wCM,6.308044248726219e-05
YEhUlR4P99FU,0.00010019529145210981
z9RJYFufZ8Fd,1.7939462850335985e-05
Hh2a799Fov6P,4.1416482417844236e-05
Fmp7bWX3WGOy,4.1416482417844236e-05
1GhQbnPk1qXr,2.0422226953087375e-05
BKOhCxZ8h24X,2.0422226953087375e-05
6Txp4mom3oyh,5.452653203974478e-05
GVYpClC51zAV,5.452653203974478e-05
pxqdCRIVedG0,5.452653203974478e-05
Fd5XSMKt7NJw,5.452653203974478e-05
sdYwpVQXQ3oh,6.308044248726219e-05
sSVJeMiCLJOe,6.308044248726219e-05
PnTcfdZYsldn,1.5304724001907744e-05
qrqLf0wLUXyZ,5.09229394083377e-05
cYdBM84ZURXf,5.09229394083377e-05
yy27AAePv7t8,5.09229394083377e-05
o09BBuyyWGuM,5.09229394083377e-05
52u8uA89l1FX,1.5304724001907744e-05
ICUIejFjsbCE,1.5304724001907744e-05
njc8bW4VMJh5,2.7729611247195862e-05
cbWQJit41etB,2.7729611247195862e-05
ZJyRP5krzvfB,5.452653203974478e-05
tBlx3xlT52L3,5.452653203974478e-05
mhzQu9oOXURp,1.5304724001907744e-05
E6ssUUb1dZTm,2.7729611247195862e-05
ATzqHE3c5L6Z,2.7729611247195862e-05
BHyDpwodQl2L,4.7897850890876725e-05
sEgMfXuZRy5R,0.0002623078180477023
mceJiTDSdPdp,0.0024936987535734826
nrhfuqd15t7z,0.00019076024182140827
Lha53ysbSuFc,0.0002623078180477023
kllQT3EjN8r7,0.0002623078180477023
SPl11cMUHfhi,0.0004417703894432634
uRpWqxleRjz6,0.00010911821300396696
8NHwum8GboMu,0.00010911821300396696
NQm9JKp6LYpY,0.00010911821300396696
60tU3pw2ZRjX,0.00010911821300396696
W6jyJexqQnYu,0.00010911821300396696
1NsO9HX96dhd,0.00010911821300396696
1FFeq49oI7uP,0.0029154414102672737
vB4Z5dHYIXrA,0.00012688249989878386
WVdSXSsLZcu9,0.00015333897317759693
Rs0qtgBINQmX,0.00015333897317759693
zhG3WxZg4zDo,0.0002623078180477023
jGZG0udvAmDn,0.0002623078180477023
BZPz7H523Crt,0.00010911821300396696
V1RfJtgJk8y9,7.253192598000169e-05
0AnW4MOx8TKB,7.253192598000169e-05
Hg2Ajmcmzjc9,7.253192598000169e-05
TpaKWnhqDdQv,7.253192598000169e-05
QdIHAJeuJu9y,0.0005259065655991435
PyTGJSoy2Kfo,0.0005259065655991435
l6sGQqyYnfKF,0.00015333897317759693
sdNa6fWzsZQL,0.00015333897317759693
6fvU1dlxJ9D3,0.00026946142315864563
OuWedVUfozPK,7.253192598000169e-05
npiLV0L6acba,7.253192598000169e-05
CIJPCfP3BVW4,7.253192598000169e-05
wTK43rUJtSel,5.04734598507639e-05
PAvR6ESr7okX,5.04734598507639e-05
bV6uCTTjZVfl,0.0032132479827851057
5aRVIIWlJ2KW,0.00015333897317759693
JuzkzUq7NkRk,0.0002623078180477023
ZwxAzaZvlozU,0.0002623078180477023
ERNkHUHQyWuE,4.7897850890876725e-05
oo2QxoWDD8fW,1.371088728774339e-05
NL7QybpvuaWQ,2.7729611247195862e-05
VLUQDOuVwVSh,2.7729611247195862e-05
2tGKdI3SfK9r,5.09229394083377e-05
jylXn1CX0v5G,5.09229394083377e-05
FOs6GdhYUPdV,1.371088728774339e-05
8JzSwiv2Ei0t,0.00010019529145210981
AK7KIm2n2NCA,5.09229394083377e-05
nLyjSTkBdDMK,5.09229394083377e-05
XvYMJ0WewydR,5.09229394083377e-05
FRIaMla6VOq8,5.09229394083377e-05
K7cQA6yjJDuU,2.7729611247195862e-05
7IgPshcqE1rV,2.7729611247195862e-05
gF7ycpHNIbdE,5.09229394083377e-05
FHAlA9YWELKC,1.371088728774339e-05
VouspNdYFsks,0.00010019529145210981
OL40F02P1PQl,2.7729611247195862e-05
aturo3F3L54B,2.7729611247195862e-05
P1xkLYpAPc9y,1.371088728774339e-05
IlGjDi58oQtm,1.371088728774339e-05
7ov366nevTWs,5.09229394083377e-05
hpN9STRFR40j,5.09229394083377e-05
iujQ0AbFW0bS,5.09229394083377e-05
Z8EqZ3OLb9Ch,1.5304724001907744e-05
y5UcGigr3kNA,5.09229394083377e-05
fCvdLccwGGFw,5.09229394083377e-05
bzVSSyFmLGLA,0.0004392100381664932
YplryNrK8xau,5.09229394083377e-05
0S9Rz1yLA48U,0.0009483113535679877
lWrwjxffTS1l,5.09229394083377e-05
wJCImcGiBc87,1.5304724001907744e-05
ryC6amHO60sr,1.5304724001907744e-05
CsT1U3WfdX1Z,1.5304724001907744e-05
1JoWSSv6AfdE,5.09229394083377e-05
eDKJsVGE7iXB,5.09229394083377e-05
nTiXGTNXrdhd,2.1030837160651572e-05
JFoQpbwUUQDM,1.371088728774339e-05
WOETXLLkDT8r,1.371088728774339e-05
2LwB25RYU3ha,2.7729611247195862e-05
I2uOm2Fssrw8,2.7729611247195862e-05
Jl5YkdMKgtUB,1.371088728774339e-05
JMuWVPof556f,5.09229394083377e-05
qQsWjhXrgyh5,5.09229394083377e-05
0NkMvvrVbQYu,5.09229394083377e-05
ZnBsoLDQZZN9,6.728182779625058e-05
6UhLiAzymcnD,8.899152453523129e-05
dCRV6rgktc12,8.899152453523129e-05
qw6jkbD7h8SG,0.0009933117544278502
MmfVetlTntJX,0.0009933117544278502
1AQkHxnfk9qc,1.9250321201980114e-05
rXuxfMK2Z3ss,1.6026726370910183e-05
IWCw4VGziEUV,0.0005069535691291094
nRm3BK63ihXs,0.0005069535691291094
VxlESLDWgzjS,0.0005069535691291094
y9zQRmAOexub,0.0005069535691291094
jg2Qaw5YplG0,6.124826177256182e-05
jZGbJnP5jhth,6.124826177256182e-05
ttLPcA4RfM1j,6.728182779625058e-05
E3KenrA7kkao,0.0005069535691291094
63Qyipo9Ein3,0.0005069535691291094
N8y7Fbu1v2LP,0.0005069535691291094
D98HGlHhnEyp,0.0005069535691291094
x7i0BH0z4v1j,1.9250321201980114e-05
W7EO9xAgy0oU,0.0005069535691291094
gfwO5XjVdisV,0.00015847972827032208
UaaqHuZvUG6a,0.00015847972827032208
VTdvQghMMdHM,8.620879816589877e-05
pbE5aiqSxgKR,8.620879816589877e-05
7CdhzmgBduBv,9.858291741693392e-05
7XetFsccXlnt,9.858291741693392e-05
1t4PviQKxIc8,0.000147674887557514
j1YAwQnF1VrB,0.000147674887557514
i9KdZoRkLFx3,0.0012468612985685468
0V2OefF3vvOY,8.899152453523129e-05
kyc86BRGvg3s,0.0005069535691291094
YR3GSaoyvq0n,0.0005069535691291094
Kd3V4kdBV6ip,0.0004508823330979794
kbLZcW1ksUfG,0.0004508823330979794
AHzPi8qr3RAE,0.000147674887557514
D7kU2FBThEWV,0.000147674887557514
WHB2akHdmekd,1.9250321201980114e-05
0aE7ddLVCb26,8.620879816589877e-05
w7HL0ipuTdXY,0.00010255380038870499
rFChdQNqtnBA,0.00015847972827032208
wkeaHbdplcbs,5.09229394083377e-05
RLnvvIZ8Bdss,1.5304724001907744e-05
qgUYDrbrI3H2,5.09229394083377e-05
1Vt6m6zwrIIn,5.09229394083377e-05
hHwyB85YtuMo,1.5304724001907744e-05
7v4lntGssBUG,1.5304724001907744e-05
U30wQvZXmG9N,5.09229394083377e-05
48TbRA3Jps4S,5.09229394083377e-05
XvME7cFmGyoI,5.09229394083377e-05
RpTfDOtEtfR4,5.09229394083377e-05
ME286B4ih4Q6,5.09229394083377e-05
lXCGkkm6Jqyk,5.09229394083377e-05
81hoNLgJ6M8j,5.09229394083377e-05
2fZpFz33hKX8,5.09229394083377e-05
x0fhRrB5vHfs,1.5304724001907744e-05
1SjaSSlYYYKg,1.5304724001907744e-05
ySwiJr78TnSR,1.5304724001907744e-05
6PtfOcLLdB28,0.04805509822422501
Tr1rqqf8Qxsm,5.09229394083377e-05
lR9Rt2OwBg6e,5.09229394083377e-05
4RrADTbJ1qkA,5.09229394083377e-05
8VJG581hU2zU,6.954292621230707e-05
ywpIfpXbEJ3c,6.954292621230707e-05
816V5elHHvip,1.5304724001907744e-05
z6cJRpk8zOsR,1.5304724001907744e-05
KpwMWDyx8CVC,2.0422226953087375e-05
ZkDOhb1LPZ2d,1.5304724001907744e-05
PtBm2TFuINt2,1.5304724001907744e-05
dwSEKfA1FPJX,1.5304724001907744e-05
HCawQnItUlSD,1.5304724001907744e-05
bXGFZtzm4Mfr,5.09229394083377e-05
zotlrqrFmJo9,5.09229394083377e-05
wZOaLbT4l6Ww,5.09229394083377e-05
Fx7GJiaY6aQB,5.09229394083377e-05
6LjTLTp8E8fd,5.452653203974478e-05
CdTj35wPVzC8,5.452653203974478e-05
UDL0OfVvkqF3,2.7729611247195862e-05
f0XaeEQd03HK,2.7729611247195862e-05
SkOr9gToEunT,5.09229394083377e-05
ZG1Q0JHIU2BT,5.09229394083377e-05
X05MVynPYMNb,5.09229394083377e-05
4djlixcNZtJE,5.09229394083377e-05
IbqtltUEdrcA,1.371088728774339e-05
dKHd2EOvefd6,5.09229394083377e-05
N5PjPRxFOfJf,5.09229394083377e-05
p9xtalzo6ZFc,5.09229394083377e-05
h4dvR0ivvsT7,5.09229394083377e-05
pWMG6rfkJdIq,1.5304724001907744e-05
GidDAXebBTvx,0.0030187172815203667
7hPWkgwN9uBX,0.0058239186876722655
wlUMf9NWkKqy,0.0009067225619219244
GdXcg21cL649,0.00012820083065889776
sVHs2fGMPZC3,0.0003457461134530604
XiRqD5M7THaI,0.0003457461134530604
YAHNDNBaB2QH,0.0003457461134530604
cldZMgBFLr2i,0.0003457461134530604
5mSPrF5ujGu7,0.0019073751755058765
YQHYW9UJLn6u,0.00013704287994187325
eKQx9SxYv24U,0.01376927699289273
UlgDvDvbznXw,0.0004130706947762519
151RLqVadcx3,0.0012401059502735734
nEI9PXB6pw4v,0.0004130706947762519
cSH1gp6KY1LX,0.0004130706947762519
BwVPfB20tHXQ,0.0003457461134530604
CDsrZY6knxW4,0.0003457461134530604
FyHlIfaLaSuZ,0.000209524980164133
5sqmWuf4OHv2,0.000209524980164133
rYU5al9ns03Y,0.00018663443916011602
VpyAWU3Zipcl,0.00018663443916011602
ijmftfmz29uG,0.00018663443916011602
AlOtRplrxHNE,0.0009644731762818992
8Gbcz5p55aRe,0.0009644731762818992
HW2VAIiWfdkl,0.0004130706947762519
pqVlSFt3OAt4,0.002012986224144697
y41gNS9iwGEn,0.0003457461134530604
cvPvZKBtPFr7,0.00018663443916011602
F0VO6LZzQbW4,0.0009644731762818992
GL3T56abX8qc,0.0009644731762818992
VpJxMD3Tj67e,0.0009644731762818992
yYOGT5HkKl79,0.0009644731762818992
erxpLtrS8j49,0.0009644731762818992
aw8H55MYIiuw,0.0009644731762818992
h8eYe7lsjqpS,0.00018663443916011602
IZOQA1nIR3xc,0.008080258379094542
wO8CNH8DUzX0,2.7729611247195862e-05
d8BVuZThXB0Z,2.7729611247195862e-05
oGFFk6hjBizt,1.5304724001907744e-05
E1LZ1JwIawFM,1.5304724001907744e-05
64F0TcSBQ67t,1.5304724001907744e-05
bAyVZNLBckfB,1.5304724001907744e-05
ZpH1imV5LmXs,2.7729611247195862e-05
MRkds37OgOYG,2.7729611247195862e-05
WOeLwPWCgRne,5.09229394083377e-05
dqUUFJ4TnfJo,5.09229394083377e-05
ncSzx5YKx7uD,0.00037891685497015715
oDfvrIpHlhm1,2.7729611247195862e-05
dboFbVO3ZgLe,1.371088728774339e-05
9WErpoI0totj,5.09229394083377e-05
1eQ1DGZhQPci,5.09229394083377e-05
puYbCjFri302,1.371088728774339e-05
KyS1zHSDngrp,1.371088728774339e-05
Qi2gKBdyUHAN,1.5304724001907744e-05
qdHlg46Fwg5Y,1.371088728774339e-05
bfnVbEoibxy3,2.7729611247195862e-05
vWAMDr1s5PGs,2.7729611247195862e-05
1UYG0ZSpXKVh,1.371088728774339e-05
8ruXGFUakiZh,1.371088728774339e-05
OHMOa2Y08J34,5.09229394083377e-05
PGBxkINCkxSM,5.09229394083377e-05
wnfSsDzlzCWC,5.09229394083377e-05
iwRHVrrDRgXT,5.09229394083377e-05
5brXggva7Ehv,1.371088728774339e-05
MfqTl19hpwYw,2.7729611247195862e-05
JJe5KVppBcIV,2.7729611247195862e-05
AmDMGn4QwFw9,1.5304724001907744e-05
7jtg4KY75Abi,1.5304724001907744e-05
q31mJ20czeg9,1.5304724001907744e-05
zegUqAvqD0J0,1.371088728774339e-05
NbgrSY1YA3w4,2.7729611247195862e-05
Q78DzHg2rSWX,2.7729611247195862e-05
nCu5mzsOkelA,2.7729611247195862e-05
kHs0hamDdzZ3,2.7729611247195862e-05
hXqcafCmtTwE,1.371088728774339e-05
sii7NR4LFyoM,1.5304724001907744e-05
YUHw0WtRV9Hk,2.7729611247195862e-05
IRbQ4OO3vTqe,2.7729611247195862e-05
bS1rQYbLc44q,2.7729611247195862e-05
N0fVIFu5xAk1,2.7729611247195862e-05
bwFbMtxur22g,0.018142230575919852
qiAGUAiVzelA,5.09229394083377e-05
7heU4U2Q87Sl,0.00026626529870554805
sFavK5a21uk7,0.00026626529870554805
hUZ8GNtWw3gZ,7.253192598000169e-05
S4FqifxvPDvO,7.253192598000169e-05
kxuPW4A7ytZc,0.0010833869455382228
Vu1ZR7BokQ9s,0.00019076024182140827
LpBcI1zeLbEb,0.0002623078180477023
BCCp8DFhxVKh,0.0002623078180477023
oOyxu2noJg2F,0.015056862281518984
M1szaoIMcq5g,0.0009371261694468558
8NuMkEmpI0AC,0.00019076024182140827
SZ1isyqFlKOv,3.1499417673330754e-05
v336BXbN0Stl,3.1499417673330754e-05
tvei3WVpRekc,3.1499417673330754e-05
mTckdWA5HbC6,5.04734598507639e-05
h07J2UmmTSwn,5.04734598507639e-05
v9zH9oJA45eG,5.04734598507639e-05
aldD4HaXYZhv,0.00559340156567159
X1kZoJ7pvuSP,7.99038534751162e-05
h4sFD6oGO0bw,7.99038534751162e-05
6A7TOWmcIRXT,0.0030661120002061252
VAU6Cgybqerx,0.00026626529870554805
a8ozLkxTeUKW,0.00010911821300396696
dFH16G6I3ybK,0.00010911821300396696
1Mgn0Loxe2Te,0.00010911821300396696
NeFYoRVLT0XT,0.0003252358001191169
aq3tvpL98RaK,0.0003252358001191169
Vq8f1PIt5m4P,7.253192598000169e-05
1SMg0gRuapkv,7.253192598000169e-05
WayWULD9JCww,0.00015084014739841223
wUK8Bc54UqK5,7.138422370189801e-05
oQ7jyjgHXfnk,0.00026626529870554805
2wua7G4VXsI5,0.00026626529870554805
TcgT2JAuVCAU,0.00015333897317759693
ToE4rvtoCtg3,0.0002623078180477023
UGPQHyOigXY5,0.0002623078180477023
humOQs4JklSV,0.002244456062332928
bqJQEnFgvXON,0.0002803497975063653
2HCMSjGIjL8D,0.00012688249989878386
gME3HF6YGZVX,0.00019204485579393804
94pNJnl98Qiw,0.00026946142315864563
TKG2MfvR856B,7.253192598000169e-05
dTHVMqtzjYp2,0.00010911821300396696
dAZt1r0UwyUp,0.00010911821300396696
sh1NAfat2jW7,1.9792989405686967e-05
HorKFcTWcCrK,0.00026946142315864563
xE2hCfbrDxi7,7.253192598000169e-05
6IJUxa8z0mU9,7.843728963052854e-05
YsAKaxvioW0V,3.1357503758044913e-05
xEq5CGajRELu,0.0010117072687940095
D8yrVDKy0xIA,0.0003990285622421652
PqZgKib7voXq,0.0003990285622421652
xYF1uag3bHRK,0.0015292444732040167
nrcnEtKWbO1o,7.253192598000169e-05
2Yxc9s1Dz1Zg,7.253192598000169e-05
2DFB2At1oE7k,7.253192598000169e-05
PPit8LwKNGmk,0.00021351221948862076
xzxUmKsoJDjN,7.253192598000169e-05
klEPEgMvFCmS,5.04734598507639e-05
E4LhjSdKPDUX,5.04734598507639e-05
9tqUWk0t6p3v,0.00019076024182140827
LZcxPxCjDV9T,0.00019076024182140827
3fiNqyG0qew0,0.0002623078180477023
2Aqtzo6PcSQ0,0.0002623078180477023
rNdWHnL1cp8F,0.0002623078180477023
m1mYe5sAjYsg,0.0002623078180477023
xSeM93KuB2wU,7.253192598000169e-05
gN36aOckAAUX,0.004117598946390251
JWWsZ5q47fs7,0.00010437345190439373
6ol17tlWOIMj,0.00010437345190439373
XAUdJY1B9SCZ,0.00010911821300396696
4ieLRbAyw1s3,0.0004392100381664932
igZ2AZja9hB4,5.09229394083377e-05
iwSmyENhW2y2,2.7729611247195862e-05
s5T0QQRoZK3g,2.7729611247195862e-05
WLjzZxDlSpm9,0.0009483113535679877
k88do9FWo5uT,5.09229394083377e-05
bbrH7q0TRhOC,2.7729611247195862e-05
ceNmaMHirzw0,2.7729611247195862e-05
XWHSHb0qgDwf,2.7729611247195862e-05
pV8lEFinVAcM,2.7729611247195862e-05
57uKabyjkDlr,5.09229394083377e-05
Y7s9erSxGE7e,5.09229394083377e-05
NedFPDLZmz1w,5.09229394083377e-05
Z3T2Ygru8QhX,5.09229394083377e-05
7oyxQ0jBxqEN,5.09229394083377e-05
o4leIEAQvnNc,1.371088728774339e-05
1xp9C8YmgUac,2.7729611247195862e-05
Ju7YwCY1Rks0,2.7729611247195862e-05
BVAcBvr3n2uk,5.09229394083377e-05
GIK4Qybk0uHL,5.09229394083377e-05
upovfu5XC3q0,1.371088728774339e-05
csQeUqPmgOKI,1.371088728774339e-05
oZpgYfQwlr5Z,1.371088728774339e-05
ADSkxzOiNQCD,5.09229394083377e-05
bjgMUGDNIsy8,5.09229394083377e-05
u6S3Fdgg6re7,1.5304724001907744e-05
Mzi2WVcgGbbf,2.7729611247195862e-05
4ja91T0Xcpmj,2.7729611247195862e-05
vkrBR3trA2GH,5.09229394083377e-05
aMuZI32z0ye1,5.09229394083377e-05
1UjDUJHzB3Md,2.7729611247195862e-05
WPkZbdYnSF5X,2.7729611247195862e-05
TR94iVXme0EP,1.371088728774339e-05
U2ODw7C4HOZe,1.5304724001907744e-05
j9vCE4CcaIeb,1.371088728774339e-05
TifPkwEjT1Pj,2.7729611247195862e-05
Vxd3Ofz0pk5c,2.7729611247195862e-05
rQoQzpn7LFnn,5.09229394083377e-05
rHSFu3wyq7An,5.09229394083377e-05
238iCbaqoO6X,5.09229394083377e-05
FeRd7EFHMkKX,5.09229394083377e-05
kr73K5pQFd2K,1.371088728774339e-05
1FDIA2n1YCmi,5.09229394083377e-05
JToxhRFyVGlv,5.09229394083377e-05
xSbDUtyHYRsj,5.09229394083377e-05
QisfnEeagZLn,5.09229394083377e-05
84FyeDoyLCqD,1.5304724001907744e-05
Y2uD2nrRDTE0,1.5304724001907744e-05
V7OGrNUtIUZr,1.5304724001907744e-05
1kgL7GWBbwiw,1.5304724001907744e-05
kCmqMQQD1PQu,1.5304724001907744e-05
xH5KANGsrebp,1.5304724001907744e-05
y8avihUfXsBY,5.09229394083377e-05
FW4om416ct3t,5.09229394083377e-05
iS9gPywMwibB,5.09229394083377e-05
HEtbJG0BgwKe,5.09229394083377e-05
y7WKZd9cPzMN,5.09229394083377e-05
IEdBdnfYLdrA,5.09229394083377e-05
ydSvYrDNhMpn,1.371088728774339e-05
h25fFZExTjFZ,2.7729611247195862e-05
tHw6in5g6Y9R,2.7729611247195862e-05
T8M3VyPsKsp2,1.371088728774339e-05
I0h6I4BvAyUz,2.7729611247195862e-05
uSuQPsPOMqtE,2.7729611247195862e-05
xCgescDnO1rB,2.7729611247195862e-05
htuU5G1fjnKq,2.7729611247195862e-05
DhzxxUP2vSVJ,2.7729611247195862e-05
cjmCH4j5Zt1J,2.7729611247195862e-05
8sd6d4BpphVI,5.09229394083377e-05
x7fWzqFws7SJ,5.09229394083377e-05
AQHBYc5lXACr,2.7729611247195862e-05
8Ta4Lm87vN6I,2.7729611247195862e-05
eOnjwAFjpdhj,5.09229394083377e-05
txo0RpQ2E7jK,5.09229394083377e-05
rW8yXg1IFO1u,1.371088728774339e-05
CvRJQa7waCB7,1.371088728774339e-05
jkfKyPVogCdM,1.371088728774339e-05
zXaPuoz8MyVg,5.09229394083377e-05
50eKPJpeqPAh,2.7729611247195862e-05
T2QSMOugjFZh,2.7729611247195862e-05
KGRDmb7HgoER,2.7729611247195862e-05
RfIuIxaEFBbw,2.7729611247195862e-05
5zRVOy0V3qyp,1.371088728774339e-05
IDQ2fPvKETql,2.7729611247195862e-05
Z8a2a1QrbEem,2.7729611247195862e-05
L9tKLKxux6P0,0.00010019529145210981
cQc6sJLdTTNG,5.09229394083377e-05
Q8AmdlQIbZ7J,5.09229394083377e-05
aSBsnvUSeGnS,5.09229394083377e-05
eVkzgtEpRyBL,5.09229394083377e-05
RfpksHDeyVgB,2.7729611247195862e-05
GprTCApL4qYC,2.7729611247195862e-05
emAqEgMH2auO,2.7729611247195862e-05
k0CRab8Zajvy,2.7729611247195862e-05
i2KTubynxNVI,5.09229394083377e-05
6nuHtFyf21OL,5.09229394083377e-05
yl9kPWRbhCDV,9.73573187366128e-05
Xjsul1zgo9GI,7.253192598000169e-05
iXrVxzlcH3Dz,7.253192598000169e-05
ItxM7SDyKIlZ,0.0002623078180477023
fiYwTRzPgAm3,0.0002623078180477023
hp4WRcqoYjeD,6.001868314342573e-05
KC9rOgOvmkbK,6.001868314342573e-05
i1w4pIAT99Mx,7.138422370189801e-05
CyrVVzR3noF2,0.0054546792303594785
OMpv0otxQMAz,7.253192598000169e-05
bcqCGc4HhGK8,0.003067381385043026
YzrVaX5VVsu7,7.99038534751162e-05
sWs3WvEbGvXf,7.99038534751162e-05
VsCZFlIxbvp2,0.0001719401916489005
avkz7u0W5HC0,0.00019076024182140827
BlKDPdEuRl6K,0.00019076024182140827
Nbwv5EmVTxgS,0.0018156577134504914
ELIt0Vtqj1kV,0.00026626529870554805
xEEKUjCIYI1y,0.0002623078180477023
TGDQDltg8NCT,0.0002623078180477023
WnH9mIs8Y0bx,0.00015333897317759693
2Opc6bCymeVu,0.00015333897317759693
Hu02igVuEv9I,0.00026946142315864563
2Lk9yrmPauKp,7.253192598000169e-05
S22w5jr2mZQq,0.00010911821300396696
6Gt4Y8vCs9nr,0.00010911821300396696
tf0xoW6ReYfx,6.001868314342573e-05
qClGDajpyryG,6.001868314342573e-05
msGMkYy0jPZY,0.00010911821300396696
bJxaVYruh6hv,0.00010911821300396696
jRpMuLXRbOcq,0.0074061029177651585
fmJw1reTeqk1,0.0037131998467883087
IGt3S9FfcLeZ,0.004449297009725952
xKQrpJAxFMcj,0.0011858916071187302
wQnYBd6mNlwA,0.00019076024182140827
iI2FNU2aaB4P,0.00019076024182140827
WwH9aYlD6ciU,0.0012089809169992805
BfAClBQ8PGPr,0.00015084014739841223
aJmsxtg0rDny,0.00015084014739841223
bmO7xRsES8nP,5.09229394083377e-05
Kcgn2P3NEiQH,5.09229394083377e-05
m23EaKssDYPI,5.09229394083377e-05
vAfRprkliD82,5.09229394083377e-05
BMVmd6MP1VZo,2.7729611247195862e-05
4Bz8N0YvPLMy,2.7729611247195862e-05
Wl7SU0jsyIe8,1.371088728774339e-05
arqRbYGwHzd7,2.7729611247195862e-05
2Qi81gYXIDq8,2.7729611247195862e-05
2w97IKQ7SEIb,5.09229394083377e-05
gWIquEPMOjOl,5.09229394083377e-05
gh11ACdIlcSH,5.09229394083377e-05
ZDM9SggVPt4C,5.09229394083377e-05
Bl7LEegiPbov,5.09229394083377e-05
rt8HHAH25O6N,5.09229394083377e-05
LGoshDeEiDSo,1.5304724001907744e-05
ggPvNwu24mZ5,5.09229394083377e-05
UqdhlVLGrzU2,5.09229394083377e-05
lP1lNoCIEkla,5.09229394083377e-05
vsH831h1oyYa,5.09229394083377e-05
MrNT8mGplyik,5.09229394083377e-05
ImrqbSXZaGNZ,1.371088728774339e-05
wztQCnQNu31D,2.7729611247195862e-05
bgV0pQJGrJ12,1.5304724001907744e-05
WHoVB0ThZFs1,1.5304724001907744e-05
6rvughDgXMJy,1.5304724001907744e-05
nqhlQgoENexf,1.5304724001907744e-05
J30Ont8WslNB,1.5304724001907744e-05
xR0zS39JlxOt,1.5304724001907744e-05
xtcPMbBlHt8C,1.371088728774339e-05
t8fFCSeZ4sbS,1.371088728774339e-05
iY9se0OjWkEn,5.09229394083377e-05
ArYVIUIaX5ak,5.09229394083377e-05
lWTCNtpGOX79,5.09229394083377e-05
xJ1JKedrcEW9,5.09229394083377e-05
2aFjL2fkLVJp,2.7729611247195862e-05
1QKFo3q7B8c4,2.7729611247195862e-05
FUqkuErBN0YC,5.09229394083377e-05
2x3kaAKTFl0t,5.09229394083377e-05
I2RVRaWBcIK9,5.09229394083377e-05
wjv8Oeuu11z8,5.09229394083377e-05
dEHS1lnQ6H1Z,2.7729611247195862e-05
HwAKUOimCsUH,2.7729611247195862e-05
2TqkhV0amsK4,9.900449367705733e-05
NClRkmu1NU6q,9.900449367705733e-05
DVhM4emhEytq,9.900449367705733e-05
EN3xOOynYI4M,8.732036803849041e-05
YZCzbf1y9uEo,8.732036803849041e-05
P199tfxgWqpD,8.732036803849041e-05
839cDS7gMO1k,0.00010911821300396696
hRi6hZaX81dG,0.00010911821300396696
nzX9dX3VTADc,0.00019076024182140827
YuA0Ne8Iqian,0.00019076024182140827
cwWa9nYx8oIF,3.1357503758044913e-05
7zKUAKPHUMYm,3.1357503758044913e-05
pCmuUcFmnVBw,0.0018416624516248703
dE2E5EBht1pt,0.00017595634562894702
N0aUgYHAlqlM,0.00026626529870554805
C0krm6H8JWRD,0.00026626529870554805
532cSY29oR1O,0.0005056086229160428
Frb0OgBJqIyk,7.253192598000169e-05
DrPpXHFvFqb2,0.0006781474803574383
InSIsf35Bzer,0.0006781474803574383
xSXWKryYtz49,0.00019076024182140827
GQccqNLsAn1Q,0.00019076024182140827
hujB0dlArpqQ,0.0013757016276940703
Khsi6whOOigH,0.0002623078180477023
9yJ1M8U4DFaW,0.00026112832711078227
gHLgIsXjNsNk,8.732036803849041e-05
raFsut6E05EQ,0.0006197394104674459
IFGaPHTX8roc,0.0006197394104674459
BU1I1t7LvZho,0.0002289511467097327
X4cQnVQ2xjVO,0.0002289511467097327
frgZLUCZbRMw,9.918498108163476e-05
IwfJBZ8hInYg,0.030056097786816706
IBaHvWFSU9SP,0.0008991851354949176
NQwMWSWuVgwO,0.0008991851354949176
lUKtkCjsr2Jc,0.0010488873813301325
T2DMek38XvQg,0.0010488873813301325
jxxjXuobcHqq,0.00016488469555042684
s1A8CnyOeVpj,0.00016488469555042684
7f685ZvOzefH,0.0001364014606224373
phzw7VPP4f2Q,9.900449367705733e-05
17XIY7xdfJrU,3.753930650418624e-05
bgAfKlczWUOn,3.753930650418624e-05
wtnEwmFN7zT3,3.753930650418624e-05
My9WDjJ6OdLM,9.900449367705733e-05
HAwAob6iXNwT,9.900449367705733e-05
OYMSEj9piyah,9.900449367705733e-05
8AjXjnUObVWs,9.900449367705733e-05
zFpsP2RFM7nP,9.900449367705733e-05
BjlPyymq2A4K,9.900449367705733e-05
fBQ3OJLRFbTB,4.786757563124411e-05
RkkdenuOdQqd,4.786757563124411e-05
Xxg3dWwGLoOP,4.786757563124411e-05
xuSNQfw3wVuQ,4.786757563124411e-05
B3jmsOj3DZzR,9.900449367705733e-05
RQp4d73g7gcS,9.900449367705733e-05
OCNg2F0FQvYv,0.00012008791964035481
MoaDiN3JZQ4c,0.0007799385348334908
wjxCDyb3TCoL,3.753930650418624e-05
erOE8uCoEi4V,3.753930650418624e-05
2z7Fw8ABV2MB,9.900449367705733e-05
UliaQC8QYBbc,9.900449367705733e-05
wp7eUsKpd4wA,9.900449367705733e-05
mqlZhhqKoELc,9.900449367705733e-05
7wP276bUWcGd,2.985884202644229e-05
ftIRvqG91EOm,2.985884202644229e-05
egeC0lcjfy82,9.900449367705733e-05
YOY2uPRwJ6J3,9.900449367705733e-05
